1508040201,2013102848,33,0,1,1800,1,0,0,0,0,1,0,0,0,0,0,2.7
1508040201,2013102848,32,0,1,1800,1,0,0,0,0,1,0,0,54.0,528,117.4,3.2
1508040201,2013103035,30,0,1,1800,1,0,0,0,0,1,0,0,0,0,0,100.2
1508040201,2013103035,27,1,0,1400,0,1,0,0,0,0,0,1,54.0,426,84.6,126
1508040201,2013103516,29,0,1,1800,1,0,0,0,0,1,0,0,0,0,0,11.5
1508040201,2013103516,28,0,1,1800,0,1,0,0,1,0,0,0,54.0,480,118.4,26
1508040201,2013103516,26,1,0,1400,1,0,0,0,1,0,0,0,54.0,486,86.3,18.3
1508040201,2013104608,30,0,1,1800,1,0,0,0,0,1,0,0,0,0,0,84.2
1508040201,2013104608,29,1,0,1400,0,1,0,0,1,0,0,0,53.0,432,84.8,155.8
1508040201,2013104608,29,1,0,1800,1,0,0,0,0,1,0,0,53.0,428,110.8,157
1508040201,2013104608,28,1,0,1400,1,0,0,0,1,0,0,0,54.0,428,84.1,7.6
1508040201,2013104473,29,0,1,1800,1,0,0,0,0,1,0,0,0,0,0,37.8
1508040201,2013104473,28,0,1,1800,1,0,0,0,0,1,0,0,54.0,516,119.6,6.9
1508040201,2013105931,32,0,1,1800,1,0,0,0,0,1,0,0,0,0,0,1.7
1508040201,2013105931,31,0,1,1800,1,0,0,0,0,1,0,0,54.0,478,117,3.6
1508040201,2013104047,30,0,1,1800,1,0,0,0,0,1,0,0,0,0,0,32.2
1508040201,2013104047,29,1,0,1400,1,0,0,0,1,0,0,0,54.0,500,86,17.2
1508040201,2013104743,29,0,1,1800,1,0,0,0,0,1,0,0,0,0,0,41.6
1508040201,2013104743,28,0,1,1800,0,1,0,0,1,0,0,0,54.0,490,120.5,21.8
1508040201,2013104743,27,0,1,1000,0,0,0,1,1,0,0,0,54.0,484,60.7,229.6
1508040201,2013104743,26,1,0,1400,1,0,0,0,1,0,0,0,54.0,484,85.3,53
1508040201,2013102145,32,0,1,1800,1,0,0,0,0,1,0,0,0,0,0,21.5
1508040201,2013102145,31,1,0,1600,1,0,0,0,0,1,0,0,54.0,474,98.6,339.5
1508040201,2013102145,31,1,0,2000,1,0,0,0,1,0,0,0,54.0,474,127.4,43.2
1508040201,2013100700,30,0,1,1800,1,0,0,0,0,1,0,0,0,0,0,49.0
1508040201,2013100700,29,0,1,1800,0,1,0,0,1,0,0,0,54.0,440,119.4,62.8
1508040201,2013100700,27,0,1,1400,1,0,0,0,1,0,0,0,54.0,436,89.6,24.4
1508040201,2013104453,30,0,1,1800,1,0,0,0,0,1,0,0,0,0,0,29.3
1508040201,2013104453,29,0,1,1800,1,0,0,0,0,1,0,0,54.0,482,120,5.6
1508040201,2013100576,29,0,1,1800,1,0,0,0,0,1,0,0,0,0,0,55.4
1508040201,2013100576,28,1,0,1400,1,0,0,0,1,0,0,0,54.0,452,85,14.9
1508040201,2013100839,29,0,1,1800,1,0,0,0,0,1,0,0,0,0,0,298.2
1508040201,2013100839,28,0,1,1400,1,0,0,0,0,1,0,0,54.0,486,89.5,141.6
1508040201,2013100839,28,0,1,1400,1,0,0,0,0,1,0,0,54.0,484,87.5,324
1508040201,2013100839,27,0,1,1000,0,0,0,1,1,0,0,0,54.0,482,60.7,430.7
1508040201,2013100839,27,1,0,1200,1,0,0,0,1,0,0,0,54.0,484,74.1,82.6
1508040201,2013102848,33,0,1,1800,1,0,0,0,0,1,0,0,0,0,0,2.7
1508040201,2013102848,32,0,1,1800,1,0,0,0,0,1,0,0,54.0,528,117.4,3.2
1508040201,2013103035,30,0,1,1800,1,0,0,0,0,1,0,0,0,0,0,100.2
1508040201,2013103035,27,1,0,1400,0,1,0,0,0,0,0,1,54.0,426,84.6,126
1508040201,2013103516,29,0,1,1800,1,0,0,0,0,1,0,0,0,0,0,11.5
1508040201,2013103516,28,0,1,1800,0,1,0,0,1,0,0,0,54.0,480,118.4,26
1508040201,2013103516,26,1,0,1400,1,0,0,0,1,0,0,0,54.0,486,86.3,18.3
1508040201,2013104608,30,0,1,1800,1,0,0,0,0,1,0,0,0,0,0,84.2
1508040201,2013104608,29,1,0,1400,0,1,0,0,1,0,0,0,53.0,432,84.8,155.8
1508040201,2013104608,29,1,0,1800,1,0,0,0,0,1,0,0,53.0,428,110.8,157
1508040201,2013104608,28,1,0,1400,1,0,0,0,1,0,0,0,54.0,428,84.1,7.6
1508040201,2013104473,29,0,1,1800,1,0,0,0,0,1,0,0,0,0,0,37.8
1508040201,2013104473,28,0,1,1800,1,0,0,0,0,1,0,0,54.0,516,119.6,6.9
1508040201,2013105931,32,0,1,1800,1,0,0,0,0,1,0,0,0,0,0,1.7
1508040201,2013105931,31,0,1,1800,1,0,0,0,0,1,0,0,54.0,478,117,3.6
1508040201,2013104047,30,0,1,1800,1,0,0,0,0,1,0,0,0,0,0,32.2
1508040201,2013104047,29,1,0,1400,1,0,0,0,1,0,0,0,54.0,500,86,17.2
1508040201,2013104743,29,0,1,1800,1,0,0,0,0,1,0,0,0,0,0,41.6
1508040201,2013104743,28,0,1,1800,0,1,0,0,1,0,0,0,54.0,490,120.5,21.8
1508040201,2013104743,27,0,1,1000,0,0,0,1,1,0,0,0,54.0,484,60.7,229.6
1508040201,2013104743,26,1,0,1400,1,0,0,0,1,0,0,0,54.0,484,85.3,53
1508040201,2013102145,32,0,1,1800,1,0,0,0,0,1,0,0,0,0,0,21.5
1508040201,2013102145,31,1,0,1600,1,0,0,0,0,1,0,0,54.0,474,98.6,339.5
1508040201,2013102145,31,1,0,2000,1,0,0,0,1,0,0,0,54.0,474,127.4,43.2
1508040201,2013100700,30,0,1,1800,1,0,0,0,0,1,0,0,0,0,0,49.0
1508040201,2013100700,29,0,1,1800,0,1,0,0,1,0,0,0,54.0,440,119.4,62.8
1508040201,2013100700,27,0,1,1400,1,0,0,0,1,0,0,0,54.0,436,89.6,24.4
1508040201,2013104453,30,0,1,1800,1,0,0,0,0,1,0,0,0,0,0,29.3
1508040201,2013104453,29,0,1,1800,1,0,0,0,0,1,0,0,54.0,482,120,5.6
1508040201,2013100576,29,0,1,1800,1,0,0,0,0,1,0,0,0,0,0,55.4
1508040201,2013100576,28,1,0,1400,1,0,0,0,1,0,0,0,54.0,452,85,14.9
1508040201,2013100839,29,0,1,1800,1,0,0,0,0,1,0,0,0,0,0,298.2
