8111800.0,0.07577346617724175
3011200.0,0.07625593192603503
1011800.0,0.0774971297359357
9011400.0,0.07797056885569954
9012000.0,0.07818499127399652
8011600.0,0.07827735644637053
1011200.0,0.07830648182840015
3011800.0,0.07916806440791681
3012600.0,0.07960199004975124
5011400.0,0.08075720736366794
9111600.0,0.08097247337753667
7011200.0,0.08186813186813187
6112200.0,0.0826271186440678
1011500.0,0.08295819935691319
1.00112E7,0.0832923832923833
1.00118E7,0.0837465564738292
6111200.0,0.08393842579146094
8012000.0,0.08404185742315239
2011200.0,0.08428609412390321
5011600.0,0.0843155031731641
5011800.0,0.08444627080336964
6012000.0,0.08450704225352113
4111600.0,0.08451859956236324
3012000.0,0.0845771144278607
8011400.0,0.08564231738035265
1001000.0,0.08650519031141868
8001200.0,0.08764367816091954
2011800.0,0.08789289871944121
5012000.0,0.08833283087126922
9011200.0,0.0891891891891892
5012400.0,0.08924264351181863
9111800.0,0.09060626249167222
9012200.0,0.09124087591240876
1001700.0,0.09141992651826238
2012000.0,0.09153846153846154
8111400.0,0.09230769230769231
4011400.0,0.09326241134751773
2001000.0,0.09408866995073892
7011800.0,0.09438567941415785
6001800.0,0.09464201043148411
1.0001E7,0.09576573011476058
8001800.0,0.09786108555657774
6111600.0,0.09899870801033592
8112400.0,0.1
6011800.0,0.10199411572409284
4001200.0,0.10329520232200785
4111800.0,0.10343778521448128
8001400.0,0.10347682119205298
7012000.0,0.1037282020444979
9001800.0,0.10533675134001398
9001200.0,0.11021456079222447
7011600.0,0.11071932299012693
8112200.0,0.11163522012578617
4012000.0,0.1125506072874494
5001400.0,0.11320754716981132
7001000.0,0.11401425178147269
3001150.0,0.1149309066397034
6001200.0,0.11516958628401043
9002000.0,0.11554192229038855
4011200.0,0.11570247933884298
9001400.0,0.11662763466042154
7011400.0,0.1167487684729064
8001900.0,0.11706629055007052
7001200.0,0.11877667140825035
5001300.0,0.11994372142103411
5001600.0,0.12005457025920874
8111600.0,0.1205525324403516
4001800.0,0.1208361658735554
1.00017E7,0.12088096839273706
3001700.0,0.12129840546697039
4112000.0,0.12141882673942701
8011200.0,0.12189226519337017
9112400.0,0.12277992277992278
4012200.0,0.12290502793296089
1012000.0,0.12364563416188655
5002100.0,0.13004115226337448
7001400.0,0.13119369369369369
7001800.0,0.13258928571428572
7001700.0,0.13302611367127495
2001700.0,0.13328387734915925
