1011000.0,10.0,54.09666666666667,0.9340209107554222
7002500.0,14.0,95.06666666666668,1.7981947262474887
1.0011E7,44.0,54.26969696969697,1.0648074441499822
4002500.0,53.0,94.34685534591195,2.578825795799911
4001700.0,65.0,75.90282051282051,1.7246088758244995
3011000.0,71.0,54.79319248826292,1.242873582382391
9013000.0,91.0,100.30641025641026,2.9434954122888017
2011000.0,96.0,54.66857638888887,1.0379857625353626
5002400.0,117.0,90.78974358974365,2.4194829469582695
5013400.0,119.0,108.23291316526614,2.5756743235916684
2002400.0,120.0,91.71777777777781,2.304846853154349
6013600.0,121.0,113.3469696969698,3.0346608816582195
6002500.0,132.0,95.4378787878788,2.851392150580377
8113200.0,138.0,101.76171497584541,2.120877193672916
3011700.0,159.0,70.17526205450733,1.4120635757655917
5012300.0,204.0,84.25294117647056,2.479000928505026
8113000.0,238.0,98.50280112044817,2.269434294593363
1002400.0,244.0,92.06898907103826,2.479531494359689
1.00117E7,255.0,69.41496732026145,1.6027683253365441
3002400.0,262.0,91.8115776081425,2.157170853805157
5012500.0,267.0,87.83033707865167,2.8071529968585764
7002300.0,310.0,88.71134408602148,2.0366586828231936
3001000.0,440.0,57.52496212121204,1.4937730358531396
7012500.0,445.0,88.78591760299624,1.8178861070211163
1.00024E7,449.0,90.46655530809208,2.0275280277338164
7001900.0,605.0,79.5776584022038,2.0185583343554354
1012600.0,623.0,91.0472712680578,2.0985469483579635
6002400.0,630.0,92.40259259259265,2.5195715761219617
2012600.0,695.0,92.33359712230214,3.0107576644188105
1.00126E7,802.0,91.04096009975058,2.4657724264072804
4012400.0,854.0,85.99804839968778,2.0420158676412736
6012500.0,945.0,88.04213403880064,2.328192575668262
7012200.0,950.0,82.4088070175438,2.0970935622153415
4012200.0,1129.0,81.08975494537943,1.7823763613447339
3012600.0,1193.0,91.17091366303451,2.81983619535265
9012200.0,1274.0,81.78536106750397,2.0543650926606465
9002000.0,1275.0,80.36188235294114,2.1884816795784228
7011800.0,1300.0,72.96638461538467,1.7660755003483146
4012000.0,1373.0,77.9539815489198,1.8382688029989351
8112400.0,1380.0,84.95039855072453,2.257000060477995
9112400.0,1424.0,85.78649344569291,2.1331676524049743
8112200.0,1484.0,80.61349955076369,2.1253292691274828
2012000.0,1516.0,78.71077396657871,3.0678664036102883
7001000.0,1575.0,57.202571428571396,1.2760578814247938
7011600.0,1590.0,68.38187631027267,1.6091696962923376
4112000.0,1605.0,75.01914849428877,1.5144297290273345
1012000.0,1650.0,77.59399999999998,1.8582487537191434
1011500.0,1660.0,66.41542168674708,1.5817721085459027
6112200.0,1664.0,81.8301582532051,2.375533354324408
8001900.0,1787.0,78.35120313374375,2.219791531744543
1011800.0,1854.0,73.09517259978401,1.8248703036564402
