2.004106301E9,705.6382284483227,84.0
2.006100739E9,757.818983587366,196.0
2.002100451E9,782.7608997075116,74.0
2.005101675E9,787.1785712454731,39.0
2.007106499E9,787.571835220658,83.0
2.01010921E9,804.8012278084783,45.0
2.003102053E9,818.6417297095995,48.0
2.006105832E9,820.3339630983186,89.0
2.008104413E9,822.0008623386818,134.0
2.004104151E9,825.0280721958428,33.0
2.005103486E9,826.4776923394131,57.0
2.007103076E9,829.2284450741113,136.0
2.005106166E9,830.3680033349154,66.0
2.005102522E9,831.4023640075793,39.0
2.011104883E9,832.288188170362,76.0
2.004105427E9,834.8266042750175,54.0
2.005106414E9,837.0431655749925,48.0
2.006106526E9,837.9754970855458,72.0
2.005106153E9,843.2901706744827,87.0
2.007101655E9,843.7776831259578,122.0
2.004100502E9,845.0596019306204,72.0
2.012103914E9,848.1855632418684,42.0
2.004101804E9,851.1381592646453,78.0
2.006105759E9,851.9124681222371,57.0
2.009100365E9,853.3199323606746,90.0
2.008105764E9,854.0034078590211,83.0
2.006106016E9,855.3047474936037,48.0
2.007106405E9,859.083290177386,80.0
2.006109247E9,863.1005703761647,69.0
2.00510362E9,863.3830276296576,33.0
2.009100469E9,864.6540203975251,56.0
2.006109234E9,865.5105286986768,130.0
2.004107188E9,866.8859724533726,68.0
2.00310486E9,866.9801954259616,49.0
2.008105456E9,868.5270898756082,45.0
2.009101405E9,869.0297242291899,110.0
2.011102886E9,869.1607343003315,27.0
2.00410227E9,869.8951481937265,24.0
2.007100866E9,871.0154609952175,120.0
2.01010354E9,872.2690080728868,113.0
2.00710251E9,874.5773523430962,56.0
2.004105879E9,876.7805391808822,36.0
2.003100351E9,877.0595564579511,30.0
2.008105442E9,877.6803619608465,42.0
2.005105946E9,877.869769651663,115.0
2.007101734E9,877.9066573648462,63.0
2.002100637E9,881.8087231885376,41.0
2.002109189E9,882.7135384926088,81.0
2.007101836E9,883.5785659116859,54.0
2.009105984E9,885.0822715763107,27.0
2.010104425E9,885.9305902849127,104.0
2.011102029E9,886.5149045558469,30.0
2.008102829E9,886.9894437965415,70.0
2.006101508E9,892.191430317175,69.0
2.005104734E9,892.6854812996667,78.0
2.004110038E9,893.944424459452,98.0
2.003105848E9,895.3604200160402,74.0
2.0081017E9,897.6702402768263,30.0
2.010101355E9,897.7283601723261,87.0
2.010105193E9,900.9888393510896,56.0
2.009104308E9,901.028933844414,21.0
2.007104548E9,901.7432144296044,39.0
2.006102198E9,903.9538232619574,118.0
2.005106201E9,904.5262168791236,27.0
2.0091008E9,904.9199689325238,30.0
2.012105546E9,905.8892534824178,24.0
2.005100916E9,906.1789155557776,56.0
2.010101082E9,906.9631711714,21.0
2.005106203E9,908.1444955403585,30.0
2.007103789E9,908.3147244195059,84.0
2.003100795E9,908.87455934012,27.0
2.005100877E9,909.0798502989614,119.0
2.008102981E9,910.8459766573926,74.0
2.008102098E9,910.8494307155576,80.0
2.010101478E9,911.5904709004981,33.0
2.009102849E9,911.8662522883501,30.0
2.003103862E9,912.1120080862086,42.0
2.005105544E9,913.3388627190927,55.0
2.006103177E9,915.4622199839778,200.0
2.008103969E9,916.3670312556094,45.0
2.005105258E9,916.4634854985674,57.0
2.005103786E9,916.6861050058601,45.0
2.005104253E9,917.2072534705576,27.0
2.010102439E9,917.7666748052155,30.0
2.003105534E9,918.1228168379197,27.0
2.004110051E9,920.2633020799783,130.0
2.003104847E9,920.3056448161584,62.0
2.00710148E9,921.406806603463,79.0
2.004103411E9,921.6043262919918,42.0
2.010109138E9,922.2159750893954,27.0
2.007102712E9,922.4631070866732,21.0
2.004110183E9,922.7819877525009,86.0
2.01010392E9,923.0962314885685,49.0
2.004105184E9,923.6452903125105,33.0
2.006109124E9,924.0474086902741,39.0
2.010105761E9,924.5137320969204,42.0
2.008102079E9,925.4072221676563,89.0
2.006105776E9,929.166128523876,39.0
2.003104186E9,929.3826523161842,36.0
2.003103762E9,929.508176851152,24.0
2.009101788E9,930.1777388363604,27.0
2.00710246E9,930.4566329588109,52.0
2.002104967E9,931.0775030976976,42.0
2.010104671E9,931.4679903321011,42.0
2.006103048E9,931.9627428775154,33.0
2.00810667E9,933.6530714865477,179.0
2.012102375E9,934.0665558650055,27.0
2.005105913E9,934.5736222288502,112.0
2.007104995E9,934.7876121196505,24.0
2.009104485E9,934.825618227335,62.0
2.006102303E9,934.8738722416446,55.0
2.011101198E9,934.8991398788402,82.0
2.007106216E9,935.535694061057,33.0
2.005103423E9,937.6371778082136,30.0
2.010103178E9,937.8700824822558,142.0
2.009106361E9,937.8965086708964,48.0
2.009100951E9,938.1363951092469,30.0
2.005107062E9,938.7766527175172,27.0
2.009103394E9,938.9577954730262,135.0
2.010102152E9,938.9607185917006,46.0
2.005104883E9,939.9768463438525,30.0
2.003102983E9,940.625401551468,64.0
2.007105764E9,940.7145503201609,96.0
2.003104883E9,941.29440698357,57.0
2.006105228E9,941.3257828268836,30.0
2.008104034E9,942.1428791816578,36.0
2.008103817E9,942.4270394490183,36.0
2.004102578E9,942.4369240525793,39.0
2.004104521E9,943.0579077069289,30.0
2.008105106E9,943.0699047068083,27.0
2.00510605E9,943.4834626953735,27.0
2.009106317E9,943.5865230608201,74.0
2.005101726E9,943.8072422013456,83.0
2.004102803E9,944.9695142250796,27.0
2.006100286E9,945.0116534479754,21.0
2.011101215E9,945.1353665439218,33.0
2.011102812E9,945.6077671528287,21.0
2.011101837E9,946.0821003656583,27.0
2.010103105E9,946.510596517651,27.0
2.012102539E9,946.6770237058009,30.0
2.00610329E9,946.7515957763087,129.0
2.007109058E9,946.8030312231703,42.0
2.006103009E9,947.1878440716928,27.0
2.004100646E9,947.5373423646464,45.0
2.008100279E9,947.774294047599,118.0
2.009104893E9,947.8068558359397,33.0
2.009100348E9,948.2496477741594,104.0
2.010104775E9,948.3261980008293,78.0
2.005106324E9,948.4250278801705,73.0
2.009106374E9,948.7403596272511,48.0
2.008104969E9,948.8999223259711,60.0
2.00710512E9,948.926144654784,119.0
2.009100022E9,948.9343168374481,45.0
2.009102351E9,948.9364947292509,110.0
2.006101497E9,949.4818970333735,27.0
2.00610523E9,949.8717654532744,45.0
2.005106951E9,949.9769823536972,95.0
2.005105122E9,950.6301872453066,33.0
2.009101111E9,951.5720602354223,24.0
2.00810491E9,951.6808481532322,54.0
2.011100713E9,951.7139220641151,12.0
2.004100594E9,951.8789522385741,21.0
2.006106608E9,952.1264882393082,200.0
2.010106157E9,952.6414219794259,21.0
2.008100451E9,953.1411109028855,52.0
2.005110042E9,953.2280662318786,24.0
2.009102491E9,953.5147938109765,74.0
2.01110087E9,953.5741588596841,24.0
2.0111064E9,953.6896073526839,27.0
2.006100278E9,954.1197157760918,24.0
2.007103832E9,954.6290454361734,24.0
2.006106886E9,955.3232890771875,24.0
2.005106184E9,955.353692931775,169.0
2.009100615E9,955.7487847280955,27.0
2.006105478E9,955.9144961852492,33.0
2.011102115E9,955.9439031836527,47.0
2.009100988E9,956.0344678539789,27.0
2.012105949E9,956.3852703252932,15.0
2.008101526E9,956.6181568594424,24.0
2.004100792E9,956.9853459045323,89.0
2.012105148E9,957.2851914797161,27.0
2.011105401E9,957.2898866513068,32.0
2.010105578E9,957.712074090326,68.0
2.005109067E9,958.4034880060576,30.0
2.009100809E9,959.4268746464722,21.0
2.008104061E9,959.5557235380801,65.0
2.010104456E9,960.2983908858672,57.0
2.012102501E9,960.5855104189724,24.0
2.008105814E9,960.6679793657353,18.0
2.006106565E9,960.9968527216707,24.0
2.010102273E9,961.3339005446493,54.0
2.010105924E9,961.4186766279488,33.0
2.008104788E9,961.6472191036323,92.0
2.007102581E9,961.7970810466637,52.0
2.008103228E9,962.229591991916,84.0
2.007106607E9,962.5808348662724,24.0
2.010101087E9,962.6199022095768,30.0
2.008100692E9,962.640052111748,79.0
2.00810527E9,963.1621159614494,33.0
2.006104352E9,963.5223182877813,116.0
2.008105338E9,963.7262772008467,66.0
2.012106046E9,964.1328754574953,27.0
2.006101036E9,964.2890174189897,36.0
2.008104616E9,965.2189018000533,48.0
2.010104228E9,965.4963965560353,21.0
2.00910546E9,965.8155011584588,39.0
2.011104145E9,966.2430114263227,18.0
2.007105905E9,966.3794623356524,24.0
